Fecha,Country/Region,Casos,Fallecidos,Recuperados,Diferencia casos dia anterior,Diferencia fallecidos dia anterior,Diferencia recuperados dia anterior,"Region, subregion, country or area *",2020 Population,Incremento porcentual de casos respecto al total,Incremento porcentual de fallecidos respecto al total,Fallecidos por millón habitantes
2020-02-28,Senegal,0,0,0.0,0.0,0.0,0.0,Senegal,16743.93,,,0.0
2020-02-28,Serbia,0,0,0.0,0.0,0.0,0.0,Serbia,8737.37,,,0.0
2020-02-28,Seychelles,0,0,0.0,0.0,0.0,0.0,Seychelles,98.34,,,0.0
2020-02-28,Sierra Leone,0,0,0.0,0.0,0.0,0.0,Sierra Leone,7976.985,,,0.0
2020-02-28,Singapore,93,0,62.0,0.0,0.0,0.0,Singapore,5850.343,0.0,,0.0
2020-02-28,Saint Vincent and the Grenadines,0,0,0.0,0.0,0.0,0.0,Saint Vincent and the Grenadines,110.947,,,0.0
2020-02-28,Slovakia,0,0,0.0,0.0,0.0,0.0,Slovakia,5459.643,,,0.0
2020-02-28,Somalia,0,0,0.0,0.0,0.0,0.0,Somalia,15893.219,,,0.0
2020-02-28,South Africa,0,0,0.0,0.0,0.0,0.0,South Africa,59308.69,,,0.0
2020-02-28,Spain,32,0,2.0,17.0,0.0,0.0,Spain,46754.783,53.125,,0.0
2020-02-28,Sri Lanka,1,0,1.0,0.0,0.0,0.0,Sri Lanka,21413.25,0.0,,0.0
2020-02-28,Sudan,0,0,0.0,0.0,0.0,0.0,Sudan,43849.269,,,0.0
2020-02-28,Suriname,0,0,0.0,0.0,0.0,0.0,Suriname,586.634,,,0.0
2020-02-28,Sweden,7,0,0.0,0.0,0.0,0.0,Sweden,10099.27,0.0,,0.0
2020-02-28,Rwanda,0,0,0.0,0.0,0.0,0.0,Rwanda,12952.209,,,0.0
2020-02-28,Slovenia,0,0,0.0,0.0,0.0,0.0,Slovenia,2078.932,,,0.0
2020-02-28,Saint Lucia,0,0,0.0,0.0,0.0,0.0,Saint Lucia,183.629,,,0.0
2020-02-28,Switzerland,8,0,0.0,0.0,0.0,0.0,Switzerland,8654.618,0.0,,0.0
2020-02-28,Taiwan*,34,1,6.0,2.0,0.0,1.0,,,5.88235294117647,0.0,
2020-02-28,Togo,0,0,0.0,0.0,0.0,0.0,Togo,8278.737,,,0.0
2020-02-28,Trinidad and Tobago,0,0,0.0,0.0,0.0,0.0,Trinidad and Tobago,1399.491,,,0.0
2020-02-28,Tunisia,0,0,0.0,0.0,0.0,0.0,Tunisia,11818.618,,,0.0
2020-02-28,Turkey,0,0,0.0,0.0,0.0,0.0,Turkey,84339.067,,,0.0
2020-02-28,US,60,0,7.0,2.0,0.0,1.0,,,3.3333333333333335,,
2020-02-28,Uganda,0,0,0.0,0.0,0.0,0.0,Uganda,45741,,,0.0
2020-02-28,Ukraine,0,0,0.0,0.0,0.0,0.0,Ukraine,43733.759,,,0.0
2020-02-28,Tanzania,0,0,0.0,0.0,0.0,0.0,,,,,
2020-02-28,United Arab Emirates,19,0,5.0,6.0,0.0,1.0,United Arab Emirates,9890.4,31.57894736842105,,0.0
2020-02-28,Uruguay,0,0,0.0,0.0,0.0,0.0,Uruguay,3473.727,,,0.0
2020-02-28,Uzbekistan,0,0,0.0,0.0,0.0,0.0,Uzbekistan,33469.199,,,0.0
2020-02-28,Venezuela,0,0,0.0,0.0,0.0,0.0,,,,,
2020-02-28,Vietnam,16,0,16.0,0.0,0.0,0.0,,,0.0,,
2020-02-28,West Bank and Gaza,0,0,0.0,0.0,0.0,0.0,,,,,
2020-02-28,Western Sahara,0,0,0.0,0.0,0.0,0.0,Western Sahara,597.33,,,0.0
2020-02-28,Zambia,0,0,0.0,0.0,0.0,0.0,Zambia,18383.956,,,0.0
2020-02-28,Zimbabwe,0,0,0.0,0.0,0.0,0.0,Zimbabwe,14862.927,,,0.0
2020-02-28,United Kingdom,20,0,8.0,5.0,0.0,0.0,United Kingdom,67886.004,25.0,,0.0
2020-02-28,Tajikistan,0,0,0.0,0.0,0.0,0.0,Tajikistan,9537.642,,,0.0
2020-02-28,North Macedonia,1,0,0.0,0.0,0.0,0.0,North Macedonia,2083.38,0.0,,0.0
2020-02-28,Kosovo,0,0,0.0,0.0,0.0,0.0,,,,,
2020-02-29,Ethiopia,0,0,0.0,0.0,0.0,0.0,Ethiopia,114963.583,,,0.0
2020-02-29,Namibia,0,0,0.0,0.0,0.0,0.0,Namibia,2540.916,,,0.0
2020-02-29,Albania,0,0,0.0,0.0,0.0,0.0,Albania,2877.8,,,0.0
2020-02-29,Algeria,1,0,0.0,0.0,0.0,0.0,Algeria,43851.043,0.0,,0.0
2020-02-29,Andorra,0,0,0.0,0.0,0.0,0.0,Andorra,77.265,,,0.0
2020-02-29,Angola,0,0,0.0,0.0,0.0,0.0,Angola,32866.268,,,0.0
2020-02-29,Antigua and Barbuda,0,0,0.0,0.0,0.0,0.0,Antigua and Barbuda,97.928,,,0.0
2020-02-29,Argentina,0,0,0.0,0.0,0.0,0.0,Argentina,45195.777,,,0.0
2020-02-29,Armenia,0,0,0.0,0.0,0.0,0.0,Armenia,2963.234,,,0.0
2020-02-29,Australia,25,0,11.0,10.0,0.0,0.0,Australia,25499.881,40.0,,0.0
2020-02-29,Afghanistan,1,0,0.0,0.0,0.0,0.0,Afghanistan,38928.341,0.0,,0.0
2020-02-29,Austria,9,0,0.0,6.0,0.0,0.0,Austria,9006.4,66.66666666666666,,0.0
2020-02-29,Bahamas,0,0,0.0,0.0,0.0,0.0,Bahamas,393.248,,,0.0
2020-02-29,Bahrain,41,0,0.0,5.0,0.0,0.0,Bahrain,1701.583,12.195121951219512,,0.0
2020-02-29,Bangladesh,0,0,0.0,0.0,0.0,0.0,Bangladesh,164689.383,,,0.0
2020-02-29,Barbados,0,0,0.0,0.0,0.0,0.0,Barbados,287.371,,,0.0
2020-02-29,Belarus,1,0,0.0,0.0,0.0,0.0,Belarus,9449.321,0.0,,0.0
2020-02-29,Belgium,1,0,1.0,0.0,0.0,0.0,Belgium,11589.616,0.0,,0.0
2020-02-29,Belize,0,0,0.0,0.0,0.0,0.0,Belize,397.621,,,0.0
2020-02-29,Benin,0,0,0.0,0.0,0.0,0.0,Benin,12123.198,,,0.0
2020-02-29,Azerbaijan,0,0,0.0,0.0,0.0,0.0,Azerbaijan,10139.175,,,0.0
2020-02-29,Bhutan,0,0,0.0,0.0,0.0,0.0,Bhutan,771.612,,,0.0
2020-02-29,Bolivia,0,0,0.0,0.0,0.0,0.0,,,,,
2020-02-29,Bosnia and Herzegovina,0,0,0.0,0.0,0.0,0.0,Bosnia and Herzegovina,3280.815,,,0.0
2020-02-29,Brazil,2,0,0.0,1.0,0.0,0.0,Brazil,212559.409,50.0,,0.0
2020-02-29,Brunei,0,0,0.0,0.0,0.0,0.0,,,,,
2020-02-29,Bulgaria,0,0,0.0,0.0,0.0,0.0,Bulgaria,6948.445,,,0.0
2020-02-29,Burkina Faso,0,0,0.0,0.0,0.0,0.0,Burkina Faso,20903.278,,,0.0
2020-02-29,Burma,0,0,0.0,0.0,0.0,0.0,,,,,
2020-02-29,Burundi,0,0,0.0,0.0,0.0,0.0,Burundi,11890.781,,,0.0
2020-02-29,Cabo Verde,0,0,0.0,0.0,0.0,0.0,Cabo Verde,555.988,,,0.0
2020-02-29,Cambodia,1,0,1.0,0.0,0.0,0.0,Cambodia,16718.971,0.0,,0.0
2020-02-29,Botswana,0,0,0.0,0.0,0.0,0.0,Botswana,2351.625,,,0.0
2020-02-29,Central African Republic,0,0,0.0,0.0,0.0,0.0,Central African Republic,4829.764,,,0.0
2020-02-29,Chile,0,0,0.0,0.0,0.0,0.0,Chile,19116.209,,,0.0
2020-02-29,China,77093,2798,37405.0,428.0,46.0,2906.0,China,1439323.774,0.5551736214701725,1.6440314510364546,1.9439684458376771
2020-02-29,Colombia,0,0,0.0,0.0,0.0,0.0,Colombia,50882.884,,,0.0
2020-02-29,Comoros,0,0,0.0,0.0,0.0,0.0,Comoros,869.595,,,0.0
2020-02-29,Congo (Brazzaville),0,0,0.0,0.0,0.0,0.0,,,,,
2020-02-29,Congo (Kinshasa),0,0,0.0,0.0,0.0,0.0,,,,,
2020-02-29,Costa Rica,0,0,0.0,0.0,0.0,0.0,Costa Rica,5094.114,,,0.0
2020-02-29,Cote d'Ivoire,0,0,0.0,0.0,0.0,0.0,,,,,
2020-02-29,Chad,0,0,0.0,0.0,0.0,0.0,Chad,16425.859,,,0.0
2020-02-29,Croatia,6,0,0.0,1.0,0.0,0.0,Croatia,4105.268,16.666666666666664,,0.0
2020-02-29,Kenya,0,0,0.0,0.0,0.0,0.0,Kenya,53771.3,,,0.0
2020-02-29,Cuba,0,0,0.0,0.0,0.0,0.0,Cuba,11326.616,,,0.0
2020-02-29,Denmark,3,0,0.0,2.0,0.0,0.0,Denmark,5792.203,66.66666666666666,,0.0
2020-02-29,Djibouti,0,0,0.0,0.0,0.0,0.0,Djibouti,988.002,,,0.0
2020-02-29,Dominica,0,0,0.0,0.0,0.0,0.0,Dominica,71.991,,,0.0
2020-02-29,Dominican Republic,0,0,0.0,0.0,0.0,0.0,Dominican Republic,10847.904,,,0.0
2020-02-29,Ecuador,0,0,0.0,0.0,0.0,0.0,Ecuador,17643.06,,,0.0
2020-02-29,Egypt,1,0,1.0,0.0,0.0,0.0,Egypt,102334.403,0.0,,0.0
2020-02-29,Equatorial Guinea,0,0,0.0,0.0,0.0,0.0,Equatorial Guinea,1402.985,,,0.0
2020-02-29,Eritrea,0,0,0.0,0.0,0.0,0.0,Eritrea,3546.427,,,0.0
2020-02-29,Estonia,1,0,0.0,0.0,0.0,0.0,Estonia,1326.539,0.0,,0.0
2020-02-29,Greece,4,0,0.0,0.0,0.0,0.0,Greece,10423.056,0.0,,0.0
2020-02-29,El Salvador,0,0,0.0,0.0,0.0,0.0,El Salvador,6486.201,,,0.0
2020-02-29,Germany,79,0,16.0,31.0,0.0,0.0,Germany,83783.945,39.24050632911392,,0.0
2020-02-29,Eswatini,0,0,0.0,0.0,0.0,0.0,Eswatini,1160.164,,,0.0
2020-02-29,Gambia,0,0,0.0,0.0,0.0,0.0,Gambia,2416.664,,,0.0
2020-02-29,Gabon,0,0,0.0,0.0,0.0,0.0,Gabon,2225.728,,,0.0
2020-02-29,Georgia,1,0,0.0,0.0,0.0,0.0,Georgia,3989.175,0.0,,0.0
2020-02-29,Finland,3,0,1.0,1.0,0.0,0.0,Finland,5540.718,33.33333333333333,,0.0
2020-02-29,Fiji,0,0,0.0,0.0,0.0,0.0,Fiji,896.444,,,0.0
2020-02-29,Nigeria,1,0,0.0,0.0,0.0,0.0,Nigeria,206139.587,0.0,,0.0
2020-02-29,Diamond Princess,705,6,10.0,0.0,0.0,0.0,,,0.0,0.0,
2020-02-29,Ghana,0,0,0.0,0.0,0.0,0.0,Ghana,31072.945,,,0.0
2020-02-29,India,3,0,3.0,0.0,0.0,0.0,India,1380004.385,0.0,,0.0
2020-02-29,Guatemala,0,0,0.0,0.0,0.0,0.0,Guatemala,17915.567,,,0.0
2020-02-29,Guinea-Bissau,0,0,0.0,0.0,0.0,0.0,Guinea-Bissau,1967.998,,,0.0
2020-02-29,Guyana,0,0,0.0,0.0,0.0,0.0,Guyana,786.559,,,0.0
2020-02-29,Haiti,0,0,0.0,0.0,0.0,0.0,Haiti,11402.533,,,0.0
2020-02-29,Holy See,0,0,0.0,0.0,0.0,0.0,Holy See,0.809,,,0.0
2020-02-29,Honduras,0,0,0.0,0.0,0.0,0.0,Honduras,9904.608,,,0.0
2020-02-29,Hungary,0,0,0.0,0.0,0.0,0.0,Hungary,9660.35,,,0.0
2020-02-29,Iceland,1,0,0.0,0.0,0.0,0.0,Iceland,341.25,0.0,,0.0
2020-02-29,Indonesia,0,0,0.0,0.0,0.0,0.0,Indonesia,273523.621,,,0.0
2020-02-29,Guinea,0,0,0.0,0.0,0.0,0.0,Guinea,13132.792,,,0.0
2020-02-29,Iran,593,43,123.0,205.0,9.0,50.0,,,34.56998313659359,20.930232558139537,
2020-02-29,Ireland,1,0,0.0,1.0,0.0,0.0,Ireland,4937.796,100.0,,0.0
2020-02-29,Israel,7,0,1.0,3.0,0.0,0.0,Israel,8655.541,42.857142857142854,,0.0
2020-02-29,Italy,1128,29,46.0,240.0,8.0,0.0,Italy,60461.828,21.27659574468085,27.586206896551722,0.4796414689942884
2020-02-29,Jamaica,0,0,0.0,0.0,0.0,0.0,Jamaica,2961.161,,,0.0
2020-02-29,Japan,241,5,32.0,13.0,1.0,10.0,Japan,126476.458,5.394190871369295,20.0,0.03953304890938676
2020-02-29,Jordan,0,0,0.0,0.0,0.0,0.0,Jordan,10203.14,,,0.0
2020-02-29,Kazakhstan,0,0,0.0,0.0,0.0,0.0,Kazakhstan,18776.707,,,0.0
2020-02-29,Cyprus,0,0,0.0,0.0,0.0,0.0,Cyprus,1207.361,,,0.0
2020-02-29,Iraq,13,0,0.0,6.0,0.0,0.0,Iraq,40222.503,46.15384615384615,,0.0
2020-02-29,"Korea, South",3150,16,27.0,813.0,3.0,5.0,,,25.80952380952381,18.75,
2020-02-29,Zimbabwe,0,0,0.0,0.0,0.0,0.0,Zimbabwe,14862.927,,,0.0
2020-02-29,France,100,2,12.0,43.0,0.0,1.0,France,65273.512,43.0,0.0,0.03064030015728279
2020-02-29,Nepal,1,0,1.0,0.0,0.0,0.0,Nepal,29136.808,0.0,,0.0
2020-02-29,Libya,0,0,0.0,0.0,0.0,0.0,Libya,6871.287,,,0.0
2020-02-29,Liechtenstein,0,0,0.0,0.0,0.0,0.0,Liechtenstein,38.137,,,0.0
2020-02-29,Lithuania,1,0,0.0,0.0,0.0,0.0,Lithuania,2722.291,0.0,,0.0
2020-02-29,Luxembourg,1,0,0.0,1.0,0.0,0.0,Luxembourg,625.976,100.0,,0.0
2020-02-29,MS Zaandam,0,0,0.0,0.0,0.0,0.0,,,,,
2020-02-29,Madagascar,0,0,0.0,0.0,0.0,0.0,Madagascar,27691.019,,,0.0
2020-02-29,Malawi,0,0,0.0,0.0,0.0,0.0,Malawi,19129.955,,,0.0
2020-02-29,Malaysia,25,0,18.0,2.0,0.0,0.0,Malaysia,32365.998,8.0,,0.0
2020-02-29,Liberia,0,0,0.0,0.0,0.0,0.0,Liberia,5057.677,,,0.0
2020-02-29,Maldives,0,0,0.0,0.0,0.0,0.0,Maldives,540.542,,,0.0
2020-02-29,Malta,0,0,0.0,0.0,0.0,0.0,Malta,441.539,,,0.0
2020-02-29,Mauritania,0,0,0.0,0.0,0.0,0.0,Mauritania,4649.66,,,0.0
2020-02-29,Mauritius,0,0,0.0,0.0,0.0,0.0,Mauritius,1271.767,,,0.0
2020-02-29,Mexico,4,0,0.0,3.0,0.0,0.0,Mexico,128932.753,75.0,,0.0
2020-02-29,Moldova,0,0,0.0,0.0,0.0,0.0,,,,,
2020-02-29,Mongolia,0,0,0.0,0.0,0.0,0.0,Mongolia,3278.292,,,0.0
2020-02-29,Romania,3,0,0.0,0.0,0.0,0.0,Romania,19237.682,0.0,,0.0
2020-02-29,Suriname,0,0,0.0,0.0,0.0,0.0,Suriname,586.634,,,0.0
2020-02-29,Mali,0,0,0.0,0.0,0.0,0.0,Mali,20250.834,,,0.0
2020-02-29,Rwanda,0,0,0.0,0.0,0.0,0.0,Rwanda,12952.209,,,0.0
2020-02-29,Latvia,0,0,0.0,0.0,0.0,0.0,Latvia,1886.202,,,0.0
2020-02-29,Monaco,1,0,0.0,1.0,0.0,0.0,Monaco,39.244,100.0,,0.0
2020-02-29,Netherlands,6,0,0.0,5.0,0.0,0.0,Netherlands,17134.873,83.33333333333334,,0.0
2020-02-29,New Zealand,1,0,0.0,0.0,0.0,0.0,New Zealand,4822.233,0.0,,0.0
2020-02-29,Nicaragua,0,0,0.0,0.0,0.0,0.0,Nicaragua,6624.554,,,0.0
2020-02-29,Niger,0,0,0.0,0.0,0.0,0.0,Niger,24206.636,,,0.0
2020-02-29,North Macedonia,1,0,0.0,0.0,0.0,0.0,North Macedonia,2083.38,0.0,,0.0
2020-02-29,Portugal,0,0,0.0,0.0,0.0,0.0,Portugal,10196.707,,,0.0
2020-02-29,Oman,6,0,1.0,2.0,0.0,1.0,Oman,5106.622,33.33333333333333,,0.0
2020-02-29,Pakistan,4,0,0.0,2.0,0.0,0.0,Pakistan,220892.331,50.0,,0.0
2020-02-29,Qatar,1,0,0.0,1.0,0.0,0.0,Qatar,2881.06,100.0,,0.0
2020-02-29,Panama,0,0,0.0,0.0,0.0,0.0,Panama,4314.768,,,0.0
2020-02-29,Paraguay,0,0,0.0,0.0,0.0,0.0,Paraguay,7132.53,,,0.0
2020-02-29,Peru,0,0,0.0,0.0,0.0,0.0,Peru,32971.846,,,0.0
2020-02-29,Philippines,3,1,1.0,0.0,0.0,0.0,Philippines,109581.085,0.0,0.0,0.009125662517395224
2020-02-29,Poland,0,0,0.0,0.0,0.0,0.0,Poland,37846.605,,,0.0
2020-02-29,Morocco,0,0,0.0,0.0,0.0,0.0,Morocco,36910.558,,,0.0
2020-02-29,Norway,15,0,0.0,9.0,0.0,0.0,Norway,5421.242,60.0,,0.0
2020-02-29,Montenegro,0,0,0.0,0.0,0.0,0.0,Montenegro,628.062,,,0.0
2020-02-29,Kyrgyzstan,0,0,0.0,0.0,0.0,0.0,Kyrgyzstan,6524.191,,,0.0
2020-02-29,Papua New Guinea,0,0,0.0,0.0,0.0,0.0,Papua New Guinea,8947.027,,,0.0
2020-02-29,Thailand,42,0,28.0,1.0,0.0,0.0,Thailand,69799.978,2.380952380952381,,0.0
2020-02-29,Lebanon,4,0,0.0,2.0,0.0,0.0,Lebanon,6825.442,50.0,,0.0
2020-02-29,Trinidad and Tobago,0,0,0.0,0.0,0.0,0.0,Trinidad and Tobago,1399.491,,,0.0
2020-02-29,San Marino,1,0,0.0,0.0,0.0,0.0,San Marino,33.938,0.0,,0.0
2020-02-29,Sao Tome and Principe,0,0,0.0,0.0,0.0,0.0,Sao Tome and Principe,219.161,,,0.0
2020-02-29,Saudi Arabia,0,0,0.0,0.0,0.0,0.0,Saudi Arabia,34813.867,,,0.0
2020-02-29,Senegal,0,0,0.0,0.0,0.0,0.0,Senegal,16743.93,,,0.0
2020-02-29,Serbia,0,0,0.0,0.0,0.0,0.0,Serbia,8737.37,,,0.0
2020-02-29,Seychelles,0,0,0.0,0.0,0.0,0.0,Seychelles,98.34,,,0.0
2020-02-29,Singapore,102,0,72.0,9.0,0.0,10.0,Singapore,5850.343,8.823529411764707,,0.0
2020-02-29,Slovakia,0,0,0.0,0.0,0.0,0.0,Slovakia,5459.643,,,0.0
2020-02-29,Saint Vincent and the Grenadines,0,0,0.0,0.0,0.0,0.0,Saint Vincent and the Grenadines,110.947,,,0.0
2020-02-29,Slovenia,0,0,0.0,0.0,0.0,0.0,Slovenia,2078.932,,,0.0
2020-02-29,South Africa,0,0,0.0,0.0,0.0,0.0,South Africa,59308.69,,,0.0
2020-02-29,Spain,45,0,2.0,13.0,0.0,0.0,Spain,46754.783,28.888888888888886,,0.0
2020-02-29,Sri Lanka,1,0,1.0,0.0,0.0,0.0,Sri Lanka,21413.25,0.0,,0.0
2020-02-29,Sudan,0,0,0.0,0.0,0.0,0.0,Sudan,43849.269,,,0.0
2020-02-29,Sweden,12,0,0.0,5.0,0.0,0.0,Sweden,10099.27,41.66666666666667,,0.0
2020-02-29,Russia,2,0,2.0,0.0,0.0,0.0,,,0.0,,
2020-02-29,Kosovo,0,0,0.0,0.0,0.0,0.0,,,,,
2020-02-29,Togo,0,0,0.0,0.0,0.0,0.0,Togo,8278.737,,,0.0
2020-02-29,Somalia,0,0,0.0,0.0,0.0,0.0,Somalia,15893.219,,,0.0
2020-02-29,Saint Lucia,0,0,0.0,0.0,0.0,0.0,Saint Lucia,183.629,,,0.0
2020-02-29,Sierra Leone,0,0,0.0,0.0,0.0,0.0,Sierra Leone,7976.985,,,0.0
2020-02-29,Turkey,0,0,0.0,0.0,0.0,0.0,Turkey,84339.067,,,0.0
2020-02-29,Tunisia,0,0,0.0,0.0,0.0,0.0,Tunisia,11818.618,,,0.0
2020-02-29,Saint Kitts and Nevis,0,0,0.0,0.0,0.0,0.0,Saint Kitts and Nevis,53.192,,,0.0
2020-02-29,US,68,1,7.0,8.0,1.0,0.0,,,11.76470588235294,100.0,
2020-02-29,Uganda,0,0,0.0,0.0,0.0,0.0,Uganda,45741,,,0.0
2020-02-29,Ukraine,0,0,0.0,0.0,0.0,0.0,Ukraine,43733.759,,,0.0
2020-02-29,Tanzania,0,0,0.0,0.0,0.0,0.0,,,,,
2020-02-29,Uruguay,0,0,0.0,0.0,0.0,0.0,Uruguay,3473.727,,,0.0
2020-02-29,Uzbekistan,0,0,0.0,0.0,0.0,0.0,Uzbekistan,33469.199,,,0.0
2020-02-29,Venezuela,0,0,0.0,0.0,0.0,0.0,,,,,
2020-02-29,United Arab Emirates,21,0,5.0,2.0,0.0,0.0,United Arab Emirates,9890.4,9.523809523809524,,0.0
2020-02-29,West Bank and Gaza,0,0,0.0,0.0,0.0,0.0,,,,,
2020-02-29,Switzerland,18,0,0.0,10.0,0.0,0.0,Switzerland,8654.618,55.55555555555556,,0.0
2020-02-29,Vietnam,16,0,16.0,0.0,0.0,0.0,,,0.0,,
2020-02-29,Tajikistan,0,0,0.0,0.0,0.0,0.0,Tajikistan,9537.642,,,0.0
2020-02-29,United Kingdom,23,0,8.0,3.0,0.0,0.0,United Kingdom,67886.004,13.043478260869565,,0.0
2020-02-29,Taiwan*,39,1,9.0,5.0,0.0,3.0,,,12.82051282051282,0.0,
2020-02-29,Zambia,0,0,0.0,0.0,0.0,0.0,Zambia,18383.956,,,0.0
2020-02-29,Western Sahara,0,0,0.0,0.0,0.0,0.0,Western Sahara,597.33,,,0.0
2020-02-29,Kuwait,45,0,0.0,0.0,0.0,0.0,Kuwait,4270.563,0.0,,0.0
2020-03-01,Austria,14,0,0.0,5.0,0.0,0.0,Austria,9006.4,35.714285714285715,,0.0
2020-03-01,Algeria,1,0,0.0,0.0,0.0,0.0,Algeria,43851.043,0.0,,0.0
2020-03-01,Andorra,0,0,0.0,0.0,0.0,0.0,Andorra,77.265,,,0.0
2020-03-01,Angola,0,0,0.0,0.0,0.0,0.0,Angola,32866.268,,,0.0
2020-03-01,Antigua and Barbuda,0,0,0.0,0.0,0.0,0.0,Antigua and Barbuda,97.928,,,0.0
2020-03-01,Argentina,0,0,0.0,0.0,0.0,0.0,Argentina,45195.777,,,0.0
2020-03-01,Armenia,1,0,0.0,1.0,0.0,0.0,Armenia,2963.234,100.0,,0.0
2020-03-01,Australia,27,1,11.0,2.0,1.0,0.0,Australia,25499.881,7.4074074074074066,100.0,0.03921586928189978
2020-03-01,Azerbaijan,3,0,0.0,3.0,0.0,0.0,Azerbaijan,10139.175,100.0,,0.0
2020-03-01,Bhutan,0,0,0.0,0.0,0.0,0.0,Bhutan,771.612,,,0.0
2020-03-01,Bahrain,47,0,0.0,6.0,0.0,0.0,Bahrain,1701.583,12.76595744680851,,0.0
2020-03-01,Bangladesh,0,0,0.0,0.0,0.0,0.0,Bangladesh,164689.383,,,0.0
2020-03-01,Barbados,0,0,0.0,0.0,0.0,0.0,Barbados,287.371,,,0.0
2020-03-01,Belarus,1,0,0.0,0.0,0.0,0.0,Belarus,9449.321,0.0,,0.0
2020-03-01,Belgium,2,0,1.0,1.0,0.0,0.0,Belgium,11589.616,50.0,,0.0
2020-03-01,Belize,0,0,0.0,0.0,0.0,0.0,Belize,397.621,,,0.0
2020-03-01,Benin,0,0,0.0,0.0,0.0,0.0,Benin,12123.198,,,0.0
2020-03-01,Albania,0,0,0.0,0.0,0.0,0.0,Albania,2877.8,,,0.0
2020-03-01,Bahamas,0,0,0.0,0.0,0.0,0.0,Bahamas,393.248,,,0.0
2020-03-01,Bolivia,0,0,0.0,0.0,0.0,0.0,,,,,
2020-03-01,Brunei,0,0,0.0,0.0,0.0,0.0,,,,,
2020-03-01,Botswana,0,0,0.0,0.0,0.0,0.0,Botswana,2351.625,,,0.0
2020-03-01,Cuba,0,0,0.0,0.0,0.0,0.0,Cuba,11326.616,,,0.0
2020-03-01,Bulgaria,0,0,0.0,0.0,0.0,0.0,Bulgaria,6948.445,,,0.0
2020-03-01,Burkina Faso,0,0,0.0,0.0,0.0,0.0,Burkina Faso,20903.278,,,0.0
2020-03-01,Burma,0,0,0.0,0.0,0.0,0.0,,,,,
2020-03-01,Burundi,0,0,0.0,0.0,0.0,0.0,Burundi,11890.781,,,0.0
2020-03-01,Cabo Verde,0,0,0.0,0.0,0.0,0.0,Cabo Verde,555.988,,,0.0
2020-03-01,Cambodia,1,0,1.0,0.0,0.0,0.0,Cambodia,16718.971,0.0,,0.0
2020-03-01,Central African Republic,0,0,0.0,0.0,0.0,0.0,Central African Republic,4829.764,,,0.0
2020-03-01,Brazil,2,0,0.0,0.0,0.0,0.0,Brazil,212559.409,0.0,,0.0
2020-03-01,Chad,0,0,0.0,0.0,0.0,0.0,Chad,16425.859,,,0.0
2020-03-01,China,77669,2832,40169.0,576.0,34.0,2764.0,China,1439323.774,0.7416086212002215,1.2005649717514124,1.9675906499686568
2020-03-01,Colombia,0,0,0.0,0.0,0.0,0.0,Colombia,50882.884,,,0.0
2020-03-01,Comoros,0,0,0.0,0.0,0.0,0.0,Comoros,869.595,,,0.0
2020-03-01,Congo (Brazzaville),0,0,0.0,0.0,0.0,0.0,,,,,
2020-03-01,Congo (Kinshasa),0,0,0.0,0.0,0.0,0.0,,,,,
2020-03-01,Costa Rica,0,0,0.0,0.0,0.0,0.0,Costa Rica,5094.114,,,0.0
2020-03-01,Cote d'Ivoire,0,0,0.0,0.0,0.0,0.0,,,,,
2020-03-01,Croatia,7,0,0.0,1.0,0.0,0.0,Croatia,4105.268,14.285714285714285,,0.0
2020-03-01,Chile,0,0,0.0,0.0,0.0,0.0,Chile,19116.209,,,0.0
2020-03-01,Bosnia and Herzegovina,0,0,0.0,0.0,0.0,0.0,Bosnia and Herzegovina,3280.815,,,0.0
2020-03-01,Cyprus,0,0,0.0,0.0,0.0,0.0,Cyprus,1207.361,,,0.0
2020-03-01,Gabon,0,0,0.0,0.0,0.0,0.0,Gabon,2225.728,,,0.0
2020-03-01,Guyana,0,0,0.0,0.0,0.0,0.0,Guyana,786.559,,,0.0
2020-03-01,Dominican Republic,1,0,0.0,1.0,0.0,0.0,Dominican Republic,10847.904,100.0,,0.0
2020-03-01,Ecuador,6,0,0.0,6.0,0.0,0.0,Ecuador,17643.06,100.0,,0.0
2020-03-01,Egypt,2,0,1.0,1.0,0.0,0.0,Egypt,102334.403,50.0,,0.0
2020-03-01,El Salvador,0,0,0.0,0.0,0.0,0.0,El Salvador,6486.201,,,0.0
2020-03-01,Eritrea,0,0,0.0,0.0,0.0,0.0,Eritrea,3546.427,,,0.0
2020-03-01,Estonia,1,0,0.0,0.0,0.0,0.0,Estonia,1326.539,0.0,,0.0
2020-03-01,Eswatini,0,0,0.0,0.0,0.0,0.0,Eswatini,1160.164,,,0.0
2020-03-01,Equatorial Guinea,0,0,0.0,0.0,0.0,0.0,Equatorial Guinea,1402.985,,,0.0
2020-03-01,Dominica,0,0,0.0,0.0,0.0,0.0,Dominica,71.991,,,0.0
2020-03-01,Djibouti,0,0,0.0,0.0,0.0,0.0,Djibouti,988.002,,,0.0
2020-03-01,Ethiopia,0,0,0.0,0.0,0.0,0.0,Ethiopia,114963.583,,,0.0
2020-03-01,Georgia,3,0,0.0,2.0,0.0,0.0,Georgia,3989.175,66.66666666666666,,0.0
2020-03-01,Gambia,0,0,0.0,0.0,0.0,0.0,Gambia,2416.664,,,0.0
2020-03-01,Germany,130,0,16.0,51.0,0.0,0.0,Germany,83783.945,39.23076923076923,,0.0
